"film_id","year","length","budget","votes","genre","rating","high_rating","years_since"
1941,1963,119,12.7,125,"Drama",4.9,"0",62
25621,1996,91,12,109,"Action",5.3,"0",29
51639,1979,95,15,50,"Comedy",7.7,"1",46
38702,1972,90,8.6,82,"Action",4,"0",53
6350,2002,110,12,5965,"Drama",2.9,"0",23
52920,1952,79,9.6,7,"Comedy",8.6,"1",73
13366,2004,94,13.3,58,"Documentary",8.7,"1",21
31952,1939,60,9.9,12,"Drama",5.3,"0",86
16133,1980,90,15.8,8,"Comedy",7.7,"1",45
46094,1994,12,11.8,6,"Animation",4.8,"0",31
43739,1990,93,9,57,"Drama",5.5,"0",35
20410,1996,96,11.8,61,"Drama",3.2,"0",29
2084,2002,132,6.6,1747,"Drama",3.9,"0",23
49157,1997,109,11.9,659,"Comedy",2,"0",28
29791,1973,93,8.6,18,"Comedy",3.3,"0",52
55394,1994,137,17.6,75,"Drama",4.1,"0",31
15373,1949,8,7.4,19,"Animation",7.4,"1",76
17727,1940,142,4.4,48,"Comedy",4.2,"0",85
38158,2004,96,12.4,8,"Comedy",8.6,"1",21
19768,1967,92,12.9,15,"Drama",3.4,"0",58
55183,2000,11,11.2,6,"Short",8.4,"1",25
52648,2000,70,10.9,34,"Comedy",8,"1",25
32822,2001,107,17.6,678,"Drama",3.8,"0",24
52871,1955,120,12,12,"Action",5.3,"0",70
16027,1989,119,15.3,462,"Drama",5.9,"0",36
39139,1987,83,12.4,12,"Comedy",8.2,"1",38
32374,1955,105,15.6,33,"Drama",2.4,"0",70
27189,2002,129,11.6,25,"Drama",4.7,"0",23
32708,2003,138,17.3,57225,"Action",8.1,"1",22
56783,1947,98,8.9,8,"Drama",5.4,"0",78
17392,1967,108,11.8,3452,"Comedy",8.2,"1",58
14247,1954,92,9.9,195,"Comedy",7.8,"1",71
13952,1948,120,15.4,35,"Drama",3.3,"0",77
15741,1996,105,11.6,15,"Drama",4.1,"0",29
31241,1956,122,10.9,992,"Drama",3.4,"0",69
19235,2000,98,18.3,63,"Drama",5.2,"0",25
50724,1963,88,10,96,"Comedy",8.5,"1",62
17808,1995,85,11.1,26,"Action",2.5,"0",30
34993,1978,189,14.3,97,"Romance",4.6,"0",47
18680,1975,7,15.2,5,"Animation",8.4,"1",50
35955,1973,98,11.9,94,"Action",4.7,"0",52
32425,1988,40,11.7,20,"Short",7.7,"1",37
34186,1963,100,10.3,7,"Documentary",7.5,"1",62
5024,1991,238,10.6,90,"Action",4.5,"0",34
49471,1971,113,7.3,4755,"Drama",5.7,"0",54
40420,1976,85,7.3,28,"Action",4.9,"0",49
1392,1933,67,11.6,10,"Drama",3.3,"0",92
2403,1997,94,15,4896,"Animation",3.6,"0",28
47713,1974,80,6.3,16,"Action",2.7,"0",51
23567,1970,91,13.8,8,"Drama",4.6,"0",55
24518,1986,85,13.4,25,"Comedy",8,"1",39
23389,1997,98,3.1,16,"Drama",4.6,"0",28
14965,1986,82,15.9,36,"Action",8.1,"1",39
27551,1975,100,15.8,50,"Action",8.2,"1",50
20233,1932,20,11.4,5,"Comedy",7.2,"1",93
23287,2004,5,13.4,14,"Drama",7.5,"1",21
2940,1998,97,12.1,52,"Action",3,"0",27
25410,1975,121,7.8,159,"Drama",4.4,"0",50
23438,1937,21,6.7,9,"Comedy",8.5,"1",88
9774,1977,85,16,91,"Action",8.4,"1",48
20304,1941,90,14.1,35,"Comedy",5.1,"0",84
15661,1981,132,16,12,"Action",3.8,"0",44
53177,1945,128,11.4,1010,"Drama",5,"0",80
40846,1997,93,12.9,130,"Documentary",8.3,"1",28
36689,1958,77,13.4,11,"Drama",4.1,"0",67
57471,1944,6,12.6,16,"Animation",8.3,"1",81
47627,2000,91,9.8,13,"Comedy",4.2,"0",25
56107,1971,103,11.5,178,"Comedy",2.9,"0",54
9468,1966,60,11.7,8,"Action",3.2,"0",59
2790,1994,9,11,6,"Short",8.2,"1",31
55977,1970,96,18,73,"Drama",4.2,"0",55
13166,1991,104,12.1,206,"Action",3.3,"0",34
18739,1928,100,11.2,50,"Drama",3.3,"0",97
36716,1940,93,11.5,95,"Comedy",4.1,"0",85
10054,1990,122,10.8,7,"Drama",5.3,"0",35
41985,1970,78,8.4,23,"Action",3.2,"0",55
19281,1997,103,15.2,44,"Action",4.8,"0",28
17104,1960,90,8.2,8,"Action",4.3,"0",65
7254,1987,105,1.2,13,"Comedy",3.8,"0",38
53596,2002,160,14.5,34,"Action",3.2,"0",23
7760,1998,110,17.6,6652,"Comedy",8.3,"1",27
19141,1999,100,5.9,11,"Documentary",4,"0",26
38907,1994,97,12.8,182,"Action",4.2,"0",31
22442,1980,90,10.6,16,"Documentary",8.5,"1",45
15220,1971,90,8.9,15,"Action",3.4,"0",54
34751,1971,60,10.3,11,"Comedy",8.2,"1",54
54645,1963,87,11,15,"Action",4.5,"0",62
56419,1975,167,16.6,24,"Documentary",8.6,"1",50
3399,1999,109,9.1,7253,"Action",3.1,"0",26
26267,1987,91,11.8,5365,"Action",4.1,"0",38
25147,1949,102,6.9,380,"Action",5,"0",76
15541,1991,89,7.8,72,"Drama",2.9,"0",34
57155,1991,104,14.1,13,"Drama",4.5,"0",34
15749,1972,87,8.3,23,"Comedy",4.2,"0",53
50072,2002,89,6.6,15,"Drama",5.4,"0",23
46604,1989,96,12.5,5,"Action",3.2,"0",36
45720,2000,100,11.1,9,"Action",3.4,"0",25
8216,1936,90,12.4,67,"Comedy",4.4,"0",89
10259,1979,104,16.3,127,"Action",8,"1",46
51317,1999,95,13.1,464,"Drama",2.4,"0",26
32920,1953,87,14.6,22,"Action",4.4,"0",72
53535,1979,19,10,7,"Comedy",7.7,"1",46
44607,1978,58,10.3,21,"Action",4.5,"0",47
36321,1984,85,12.3,6,"Action",3.1,"0",41
7536,2000,29,10,43,"Drama",7.6,"1",25
41071,2004,91,16.5,109,"Drama",3.3,"0",21
35120,1931,11,15,9,"Short",7.5,"1",94
52975,1931,8,9.4,14,"Animation",7.7,"1",94
27351,1999,90,13,320,"Action",3.7,"0",26
45171,1969,83,9.5,10,"Action",1.9,"0",56
46628,1990,95,14.6,157,"Drama",3.9,"0",35
53969,1959,94,17.3,91,"Action",7.5,"1",66
25399,1992,115,15.1,1533,"Comedy",4.8,"0",33
31807,1968,96,14,6,"Action",3.7,"0",57
6268,1940,72,12.9,36,"Comedy",7.8,"1",85
48746,2003,10,13.4,11,"Short",7.5,"1",22
46377,1932,68,14.3,14,"Drama",3.8,"0",93
29562,1970,81,11.1,615,"Documentary",8.7,"1",55
33325,1975,90,6.1,23,"Comedy",0.8,"0",50
18507,1968,90,17.6,12,"Drama",5.3,"0",57
40121,1985,75,15.3,13,"Comedy",4,"0",40
30557,1979,94,12.1,174,"Action",5.1,"0",46
8036,1904,4,11.6,33,"Drama",8.3,"1",121
19290,2002,3,12.2,8,"Short",7.8,"1",23
42363,1996,8,8.9,7,"Short",8.8,"1",29
933,1952,82,14.4,27,"Comedy",7.6,"1",73
57417,1999,95,12.2,308,"Action",4.4,"0",26
55647,1990,120,15.5,221,"Comedy",7.2,"1",35
41766,1960,81,10,5,"Drama",2.8,"0",65
55483,2000,98,5.6,902,"Drama",2.8,"0",25
50061,1994,13,11.4,11,"Short",7.8,"1",31
28747,1955,75,9.4,6952,"Animation",3.3,"0",70
8376,1985,168,15.3,42,"Action",5.4,"0",40
30825,1939,87,5.3,416,"Comedy",2.7,"0",86
5586,1989,100,15,1124,"Comedy",2.3,"0",36
5555,2000,24,6.9,26,"Drama",8.2,"1",25
31069,1931,85,15.1,5,"Action",4.4,"0",94
8094,1978,85,19,10,"Comedy",8.5,"1",47
19174,1939,71,12.3,26,"Action",3.8,"0",86
37884,1954,90,12.6,50,"Comedy",8.4,"1",71
31508,1966,90,14.3,94,"Action",3.8,"0",59
6015,1970,8,5.1,8,"Action",3.6,"0",55
19967,1964,87,9.4,34,"Comedy",5.5,"0",61
7151,1960,82,15.4,34,"Action",3.7,"0",65
41056,1986,8,13.5,64,"Documentary",7.5,"1",39
57009,2004,60,11.5,6,"Drama",5.4,"0",21
26711,1978,112,12.2,42,"Action",3.7,"0",47
3350,1957,85,11.6,23,"Comedy",4.5,"0",68
7858,1953,7,10.1,175,"Animation",7.6,"1",72
35825,1966,87,9,90,"Action",5,"0",59
16140,2003,119,11.8,11,"Action",3.5,"0",22
47428,1951,7,7.8,12,"Animation",7.8,"1",74
28574,2002,145,9,11,"Comedy",5,"0",23
42228,2003,124,16.6,338,"Action",7.8,"1",22
33341,1965,105,13.5,43,"Comedy",7.5,"1",60
49264,1943,8,16.8,5,"Documentary",7.9,"1",82
21158,1968,99,9.5,40,"Comedy",4.4,"0",57
13621,1952,90,13.2,51,"Drama",5.5,"0",73
6595,1996,93,14.4,35,"Action",3.1,"0",29
33295,1948,77,13.2,87,"Comedy",7.9,"1",77
12209,1964,104,8.3,6,"Drama",3.8,"0",61
1368,2003,89,10.9,430,"Documentary",8,"1",22
50556,1935,236,14.7,5,"Action",4.1,"0",90
28988,2003,12,13.6,32,"Drama",7.9,"1",22
42732,1950,90,4,42,"Comedy",5,"0",75
29340,2002,90,14.4,6,"Action",4.5,"0",23
37872,2001,105,10.5,81,"Drama",2.5,"0",24
10386,1983,12,13.2,8,"Short",8.5,"1",42
17424,2003,80,13.4,9,"Action",3.7,"0",22
10149,1991,100,12.2,12,"Action",5.2,"0",34
24757,1988,93,14.9,129,"Comedy",8.1,"1",37
47944,2003,4,12.6,6,"Short",8,"1",22
31406,1990,118,7.1,68,"Comedy",4.3,"0",35
46918,1969,25,14.2,11,"Short",8.1,"1",56
49692,1967,99,14.8,8,"Action",4.9,"0",58
41159,2002,80,11.2,21,"Drama",4,"0",23
40116,1981,72,11.5,7,"Action",3.8,"0",44
54553,1946,89,12.7,13,"Comedy",8.5,"1",79
18041,1966,89,13.2,26,"Action",5.3,"0",59
5616,1949,71,13.1,311,"Drama",5.4,"0",76
2506,1977,88,8.4,26,"Drama",3,"0",48
19853,1966,110,7.3,19,"Drama",4.6,"0",59
17700,1933,250,16.8,6,"Action",4.4,"0",92
10025,2002,6,14.6,702,"Animation",8.2,"1",23
28586,1977,89,13.1,9,"Comedy",7.4,"1",48
57921,1985,127,7.9,19,"Action",4.9,"0",40
38920,1998,117,8.7,8,"Comedy",3.7,"0",27
29625,1993,83,8.3,34,"Action",3.3,"0",32
45474,1993,85,10.1,57,"Drama",3.9,"0",32
21647,1943,120,13.1,264,"Drama",4.3,"0",82
29400,2002,155,15.4,94,"Drama",3.1,"0",23
52513,1995,87,9,391,"Drama",4.3,"0",30
13740,1998,68,14.1,19,"Documentary",8.1,"1",27
26776,1973,87,15.6,34,"Drama",1.9,"0",52
38153,1954,80,12.3,15,"Comedy",8.9,"1",71
16726,1991,90,16.4,13,"Drama",3.3,"0",34
48002,1972,99,12.6,24,"Drama",4.3,"0",53
34915,1984,107,10.4,6,"Action",3.8,"0",41
57193,1975,79,16.3,9,"Comedy",8.1,"1",50
30080,1999,100,12.8,172,"Action",3.6,"0",26
32271,1999,125,10.4,1194,"Drama",3.4,"0",26
34803,1951,79,12.6,7,"Comedy",8,"1",74
17438,1990,80,11.9,1840,"Action",8.4,"1",35
3043,1985,128,6.2,48,"Action",4.3,"0",40
41230,1988,6,12.9,14,"Animation",7.5,"1",37
17585,2005,98,16.1,1712,"Comedy",2.3,"0",20
33504,1999,98,10,2696,"Comedy",3,"0",26
54248,1951,83,6.8,12,"Drama",6.3,"0",74
5301,1932,7,13,14,"Animation",7.7,"1",93
39166,1998,90,18.3,45,"Documentary",8.1,"1",27
9469,1939,65,14.1,17,"Comedy",8.4,"1",86
9915,1981,114,7.5,169,"Drama",3.5,"0",44
47447,1956,99,8.4,84,"Drama",3.8,"0",69
26321,2002,9,10.5,46,"Comedy",7.4,"1",23
18366,1996,9,14.5,21,"Drama",8.3,"1",29
25274,2000,9,10.6,26,"Animation",3.2,"0",25
33096,1940,10,10.3,12,"Documentary",8,"1",85
36413,1984,95,11.1,1387,"Action",5.5,"0",41
20790,1993,85,19,22,"Action",7.8,"1",32
5009,1960,72,14.3,369,"Comedy",7.6,"1",65
39044,1989,81,13.1,625,"Comedy",8.2,"1",36
2553,2000,28,15.9,8,"Short",8,"1",25
45889,1998,89,12,1046,"Drama",5.5,"0",27
6271,1946,72,16.8,40,"Comedy",8.3,"1",79
6155,2001,100,10.3,16,"Action",4.2,"0",24
35392,1976,86,9.8,43,"Documentary",8.8,"1",49
28607,1991,95,11.2,7505,"Comedy",3.2,"0",34
14896,1985,82,14,14,"Action",8,"1",40
7279,1950,7,18.8,18,"Animation",8.8,"1",75
54736,2005,135,12.7,37,"Drama",4.5,"0",20
46473,1989,108,7.3,1104,"Comedy",3.4,"0",36
48252,1950,10,12.2,6,"Documentary",8.6,"1",75
10011,1944,137,19.5,862,"Drama",4.4,"0",81
34912,1981,90,13.6,16,"Comedy",7.7,"1",44
5878,1970,83,12.7,11,"Action",4.8,"0",55
32362,1990,53,12.5,5,"Documentary",8.3,"1",35
41351,1934,89,9.6,31,"Comedy",2.7,"0",91
36893,1978,90,13.4,122,"Action",4,"0",47
34744,1909,4,7.8,15,"Comedy",7.9,"1",116
50933,1940,110,8.9,6,"Comedy",3.5,"0",85
21931,1980,97,10.8,274,"Action",2.7,"0",45
28249,1971,89,6.4,5,"Action",2.5,"0",54
17256,1960,7,15.5,31,"Animation",8.7,"1",65
43290,1933,53,9.8,101,"Romance",3,"0",92
44996,1982,81,12.3,12,"Comedy",8.2,"1",43
52784,1942,99,10.9,180,"Comedy",2.4,"0",83
57468,1958,83,14.4,6,"Action",3.5,"0",67
12442,2004,141,13.7,850,"Drama",4,"0",21
16097,1911,17,17.3,13,"Drama",7.4,"1",114
33692,1992,100,13.9,6,"Drama",4.5,"0",33
15880,1973,116,10.9,708,"Action",4.8,"0",52
39722,1939,16,9.2,7,"Animation",5.3,"0",86
38592,2004,11,14.2,8,"Comedy",8.1,"1",21
3095,2003,90,15.4,17,"Drama",4.2,"0",22
26688,2002,13,10.9,11,"Comedy",7.3,"1",23
20850,1997,116,14.8,117,"Action",2.7,"0",28
48878,2002,54,5.8,20,"Documentary",4.7,"0",23
8693,2004,90,10.9,13,"Drama",3.1,"0",21
32394,2002,95,11.6,52,"Action",3.6,"0",23
53661,1977,119,16.6,489,"Drama",3.7,"0",48
14667,1992,96,11.5,50,"Action",3,"0",33
32336,1948,90,13.5,6,"Drama",4.3,"0",77
32890,1983,114,18.3,5,"Drama",5.3,"0",42
9056,1993,90,12.5,23,"Action",3.7,"0",32
56318,1993,118,16.3,70,"Comedy",8.5,"1",32
55560,2004,107,8.7,6,"Action",3.5,"0",21
45357,1947,123,9.1,182,"Drama",2.8,"0",78
44986,1989,106,9.9,971,"Drama",4.9,"0",36
14318,2003,75,13.6,12,"Comedy",7.8,"1",22
14561,1998,2,3.7,9,"Animation",4.4,"0",27
53736,1963,120,10.1,200,"Action",3.3,"0",62
23776,1991,97,14,35,"Action",5.1,"0",34
19471,1969,105,5.4,24,"Drama",3,"0",56
22171,1978,93,7.5,213,"Comedy",3.9,"0",47
34834,1971,110,14.5,32,"Comedy",8.6,"1",54
10227,1990,251,9,13,"Documentary",3.1,"0",35
1580,1998,17,10.2,69,"Short",8.1,"1",27
11109,1939,91,14.3,52,"Comedy",7.6,"1",86
50638,1989,89,11.6,41,"Drama",4.1,"0",36
1409,1980,88,13.6,23369,"Comedy",8.2,"1",45
55546,1964,100,13.9,143,"Drama",2.7,"0",61
12219,1957,71,15.8,12,"Drama",5.8,"0",68
14450,1992,111,15,73,"Action",4.8,"0",33
24961,1989,95,14,315,"Drama",3.8,"0",36
58312,1984,90,14.3,11,"Comedy",4.8,"0",41
19728,1941,67,12.4,60,"Drama",3.2,"0",84
50201,2004,111,12.2,97,"Action",2.7,"0",21
23810,1999,91,12.6,15,"Drama",3.1,"0",26
4351,1938,70,11.5,17,"Action",6.1,"0",87
12330,1972,94,10.8,15,"Action",3.1,"0",53
51381,2002,78,9,72,"Documentary",7.9,"1",23
13535,2003,114,15,102,"Drama",3.5,"0",22
35010,1961,73,11,7,"Drama",3.5,"0",64
4586,1953,90,12.4,158,"Drama",4.9,"0",72
43209,1985,90,8.5,17,"Drama",4.4,"0",40
13757,1996,110,13.1,18,"Action",5.2,"0",29
27270,1980,152,17.1,31,"Drama",4,"0",45
53588,1991,90,12.2,11,"Drama",4.7,"0",34
3893,1934,76,12.9,98,"Comedy",4.4,"0",91
7475,1966,75,7.4,7,"Comedy",6,"0",59
21748,1994,100,10.5,172,"Comedy",8.5,"1",31
34663,1997,99,12.3,4637,"Action",7.5,"1",28
43101,1994,96,8.9,102,"Action",3.5,"0",31
15251,1990,80,10.4,40,"Action",5,"0",35
57028,1946,83,12.3,9,"Drama",5.7,"0",79
10981,1962,85,9.7,41,"Drama",3.5,"0",63
50832,2001,70,14.5,48,"Drama",3.6,"0",24
37445,1999,89,6.9,26134,"Comedy",2.9,"0",26
45338,1958,97,7.4,14,"Action",4.2,"0",67
54418,1980,90,11.4,124,"Drama",3.9,"0",45
32122,1996,108,13.1,33,"Action",3.9,"0",29
39322,1956,83,6.8,137,"Drama",4.3,"0",69
48448,1998,93,12.3,4311,"Action",4.3,"0",27
42162,1940,72,14.8,62,"Comedy",3.6,"0",85
2853,2003,127,11.8,559,"Comedy",3.6,"0",22
49891,2002,55,11.5,16,"Documentary",7.8,"1",23
32473,1929,70,18.2,6,"Drama",3.6,"0",96
21000,2000,102,16.3,102,"Drama",4.2,"0",25
21615,1973,91,17.1,5,"Action",8.1,"1",52
9727,2003,7,9.8,13,"Animation",8.4,"1",22
23543,1914,55,12.2,17,"Drama",4,"0",111
31909,2003,110,10.7,4231,"Action",4.7,"0",22
13059,1984,103,12.6,19,"Drama",3.7,"0",41
36991,1941,7,10.7,24,"Animation",8,"1",84
29932,1986,95,10.7,23,"Drama",4.9,"0",39
36740,1968,89,17.6,5,"Comedy",8,"1",57
1783,2002,108,13.6,51,"Documentary",8.3,"1",23
56860,1943,76,13.8,21,"Action",1.5,"0",82
7844,1941,50,12.4,23,"Drama",4.5,"0",84
25127,1999,90,16.6,31,"Comedy",8.4,"1",26
47243,1971,102,6.4,232,"Comedy",4,"0",54
44158,1991,91,8.5,459,"Action",3,"0",34
34431,1943,104,7.2,345,"Comedy",1.9,"0",82
35717,1964,90,8.4,40,"Comedy",1.5,"0",61
25093,2003,20,5.8,10,"Short",7.8,"1",22
46742,1989,97,12.3,59,"Comedy",8.2,"1",36
44359,1942,108,5.1,1952,"Romance",3.9,"0",83
58728,1979,98,13.1,575,"Drama",4.2,"0",46
46264,1998,104,9.6,246,"Action",3.7,"0",27
50845,1961,83,15.5,32,"Action",4.1,"0",64
41410,2004,120,8,53,"Action",4.1,"0",21
43063,1939,70,11,8,"Action",1.3,"0",86
58393,2000,104,13.9,21,"Action",3.1,"0",25
21129,1996,80,10.8,337,"Comedy",3.2,"0",29
23983,1959,60,11.9,6,"Drama",5.1,"0",66
49215,1973,95,12.6,6,"Comedy",6.1,"0",52
47846,2000,38,15,38,"Documentary",8.2,"1",25
11939,1912,13,9.8,21,"Comedy",7.9,"1",113
8697,2003,10,17.2,7,"Short",8,"1",22
29437,1968,77,12.6,5,"Documentary",8.5,"1",57
8215,1967,95,15.5,34,"Comedy",8.1,"1",58
17047,1999,86,8.8,56,"Action",5.5,"0",26
53100,1979,90,7,8,"Action",5.2,"0",46
1714,2004,82,15.5,47,"Action",3.8,"0",21
25055,2004,126,11.6,350,"Drama",2.1,"0",21
32397,1970,87,13.9,12,"Action",4.3,"0",55
50675,1998,96,11.1,225,"Drama",4.8,"0",27
29227,1984,89,14,22,"Comedy",7.6,"1",41
26320,2002,173,12.7,22,"Drama",3,"0",23
50045,1965,6,8,23,"Animation",8.1,"1",60
52519,1946,69,10.6,8,"Action",2.7,"0",79
31196,1980,88,14,54,"Comedy",8.4,"1",45
1623,1990,102,8.3,1706,"Comedy",4.2,"0",35
7327,1989,94,13.3,294,"Comedy",8.6,"1",36
56620,1972,112,12.4,342,"Comedy",8.9,"1",53
21503,1980,108,10.9,213,"Action",8.4,"1",45
21892,1997,103,11.8,4836,"Drama",3.4,"0",28
19699,1990,93,8.9,237,"Action",3.9,"0",35
42744,1991,108,14.7,6137,"Drama",4.1,"0",34
38188,1945,55,9.1,13,"Action",4.7,"0",80
33450,1926,55,13,8,"Action",4.2,"0",99
22758,2003,29,12.1,9,"Romance",8.4,"1",22
44271,1987,99,13.2,241,"Drama",3,"0",38
42081,2002,50,10.6,231,"Drama",3.9,"0",23
19940,1973,88,9.5,19,"Action",4.1,"0",52
38248,1936,8,14.5,44,"Animation",8.1,"1",89
12380,1995,93,16,74,"Action",8.6,"1",30
28547,1983,96,15.6,8,"Comedy",8.4,"1",42
27723,2001,89,14,565,"Drama",3.1,"0",24
9999,1940,67,12.6,262,"Comedy",4.5,"0",85
42098,1997,57,11.2,30,"Documentary",7.9,"1",28
52947,1992,105,13.9,354,"Action",5.2,"0",33
44647,1972,90,8.9,32,"Drama",3.1,"0",53
20677,1951,77,18.9,15,"Action",8.1,"1",74
29610,2004,67,12.5,18,"Documentary",8.4,"1",21
21292,1968,90,15.1,338,"Action",4.3,"0",57
34504,1968,101,12.1,54,"Drama",3.8,"0",57
51763,2002,94,10.7,125,"Action",2.9,"0",23
44309,1971,103,11.3,6,"Drama",4.3,"0",54
35365,1978,71,10.1,21,"Drama",2.7,"0",47
48935,1996,89,14.3,5,"Drama",3,"0",29
47137,1931,78,10.2,7,"Comedy",7.9,"1",94
50910,1997,13,14.1,6,"Comedy",8,"1",28
12996,1991,87,9.6,7,"Action",3.6,"0",34
44805,1992,115,10.9,313,"Drama",3.3,"0",33
21889,1988,139,12.1,10,"Drama",5.9,"0",37
81,1974,15,14.8,6,"Short",8,"1",51
54117,1974,125,14.1,14,"Action",4.2,"0",51
50948,1931,10,11.3,7,"Comedy",8,"1",94
45827,1977,119,7.4,352,"Drama",3.8,"0",48
23365,1955,7,15.8,23,"Animation",8.1,"1",70
39489,1974,98,8.6,13,"Action",2.9,"0",51
18849,1910,16,12.8,70,"Short",8,"1",115
36143,1992,121,11.2,2997,"Drama",2.8,"0",33
35367,1922,25,10.8,109,"Comedy",8.5,"1",103
12575,1959,74,10.9,6,"Action",3.6,"0",66
34880,2004,99,9.2,15,"Action",3,"0",21
57011,2001,94,12.9,143,"Drama",5.1,"0",24
51805,1990,160,10.7,14,"Drama",6.4,"0",35
32522,2001,21,12.4,5,"Drama",7.9,"1",24
4016,1997,79,9.3,8,"Animation",4.4,"0",28
53300,2003,102,8.8,18,"Action",4.7,"0",22
37304,1981,90,15.1,8,"Action",3.8,"0",44
23357,1950,7,11.4,38,"Animation",7.8,"1",75
54502,1956,70,13.5,6,"Drama",4.6,"0",69
6864,1940,119,11.6,312,"Drama",4,"0",85
12017,1995,86,12.9,33,"Action",5.2,"0",30
46562,1967,82,12.5,290,"Action",3.7,"0",58
46837,1996,97,18,6,"Action",8.1,"1",29
40281,1998,89,9.8,52,"Documentary",8,"1",27
32591,1934,96,11.7,23,"Comedy",4.9,"0",91
14478,1959,89,14.1,100,"Comedy",7.4,"1",66
46677,1931,75,11.4,15,"Comedy",4.2,"0",94
54928,1938,101,13.1,13,"Action",4.3,"0",87
20110,1978,114,12.8,25,"Action",3.5,"0",47
15734,2002,77,10.6,198,"Drama",1.8,"0",23
19055,1994,33,14.5,99,"Drama",8.1,"1",31
49909,1960,133,10.1,397,"Drama",3.1,"0",65
29602,1949,9,12.8,10,"Documentary",8.4,"1",76
8146,1994,90,10.3,15,"Action",3,"0",31
28151,1940,7,14.8,15,"Animation",7.8,"1",85
11159,1990,89,18.3,12,"Action",8.4,"1",35
18756,2003,78,13.3,14,"Documentary",8.7,"1",22
51072,2001,82,12.5,20,"Drama",2.9,"0",24
1988,1981,95,10.2,56,"Action",4.1,"0",44
13259,1954,101,13.9,374,"Drama",4.2,"0",71
14144,1954,8,13.6,47,"Animation",8.5,"1",71
38853,1971,110,7.8,979,"Drama",2.6,"0",54
40793,1939,7,12.1,13,"Animation",7.2,"1",86
35645,1970,105,15.6,6,"Drama",2.4,"0",55
24456,1991,44,12.7,12,"Short",7.7,"1",34
9066,1991,98,13.1,11,"Drama",5.2,"0",34
35346,1931,80,10.2,10,"Drama",4,"0",94
45207,1972,116,13,199,"Comedy",8.5,"1",53
46735,1975,84,7.7,9,"Comedy",3.5,"0",50
6836,1942,66,11.5,47,"Comedy",7.4,"1",83
46,1951,15,10.3,5,"Short",7.6,"1",74
15343,1995,7,11.6,102,"Drama",7.6,"1",30
35807,1997,105,14.8,32,"Drama",5.3,"0",28
11010,1931,95,16.9,50,"Comedy",8.2,"1",94
57938,1998,79,11.3,75,"Documentary",7.8,"1",27
12525,2001,92,14.9,91,"Drama",3.1,"0",24
36754,1929,75,16.3,73,"Drama",4.3,"0",96
28540,1999,95,11,20,"Action",3.9,"0",26
40536,2003,91,13.1,71,"Drama",4,"0",22
34561,1998,98,12.4,21,"Drama",5,"0",27
39801,1939,9,10.6,5,"Animation",7.9,"1",86
19482,1948,88,10.7,10,"Action",3.7,"0",77
3757,1937,91,9.8,1729,"Comedy",3.5,"0",88
21267,1934,68,16.2,10,"Action",8,"1",91
55991,2001,10,16.9,9,"Short",8.1,"1",24
31335,1997,88,10.7,2228,"Comedy",3.7,"0",28
14283,1996,104,14.2,23,"Drama",3.1,"0",29
32166,1993,104,18,5044,"Comedy",8.3,"1",32
37743,1995,7,10.3,408,"Animation",3.6,"0",30
35719,2003,47,19.4,13,"Animation",4,"0",22
3502,1997,4,11.2,14,"Animation",3.5,"0",28
4957,1979,130,9.1,10521,"Comedy",3.8,"0",46
20438,1915,7,6.8,5,"Short",8.1,"1",110
33729,1999,2,13.9,28,"Animation",8.3,"1",26
16126,1999,12,13.3,14,"Short",8.7,"1",26
42398,1923,135,10.7,13,"Action",5,"0",102
10566,1973,84,12.2,714,"Action",3.7,"0",52
31075,1979,99,12.8,7,"Drama",4.8,"0",46
42556,1943,8,9.7,37,"Animation",8.6,"1",82
49892,1997,94,14.1,249,"Drama",2.7,"0",28
56421,1972,44,12.1,10,"Documentary",7.7,"1",53
4086,1953,83,12.1,17,"Drama",3.1,"0",72
7025,1968,10,14.4,7,"Drama",8.1,"1",57
14249,1991,122,11.2,1034,"Drama",4.2,"0",34
50639,2004,15,6.2,32,"Drama",3.3,"0",21
46136,1941,64,15.7,43,"Drama",4.4,"0",84
9223,1964,105,13.4,13,"Drama",3.6,"0",61
57679,1947,6,16.6,6,"Animation",8.4,"1",78
22710,1949,7,5.7,26,"Animation",3.4,"0",76
11732,1934,60,11.6,5,"Action",3.8,"0",91
17593,1969,95,11.3,27,"Comedy",8.3,"1",56
7102,1997,5,10.8,25,"Comedy",7.3,"1",28
53347,1981,94,12.1,9,"Comedy",8.4,"1",44
11043,1973,99,13.3,9,"Drama",3.1,"0",52
55092,1981,91,12.1,6,"Action",3.4,"0",44
7967,1983,91,12.5,36,"Drama",3.9,"0",42
6751,1976,104,12.3,21,"Comedy",8.1,"1",49
43126,1971,95,14,5,"Action",3.7,"0",54
714,1994,2,11.5,7,"Animation",5.4,"0",31
42397,1983,109,12.7,52,"Comedy",8.3,"1",42
51584,1992,45,13.8,5,"Documentary",7.4,"1",33
28595,1968,84,13.6,46,"Action",4.2,"0",57
33094,1994,99,15.6,397,"Action",5.2,"0",31
14480,1982,82,12.9,154,"Action",4.7,"0",43
32733,1975,156,11,38,"Romance",2.4,"0",50
56151,2003,113,12.4,9,"Comedy",4,"0",22
39496,1965,45,14.4,20,"Action",4.2,"0",60
10961,1979,97,23.4,15,"Comedy",8.4,"1",46
28113,1905,8,9.7,17,"Drama",8.2,"1",120
